学科门类代码,学科门类,专业类代码,专业类,专业代码,专业名称,是否特设专业,是否国家控制布点专业,特殊标识,学位授予说明,专业介绍
13,艺术学,1302,音乐与舞蹈学类,130203,作曲与作曲技术理论,,,,,"培养目标：培养具备作曲与作曲技术理论基本理论和基本技能，能够在作曲与作曲技术理论相关领域从事创作、表演、教学和管理工作的高级专门人才。

培养要求：掌握作曲与作曲技术理论的基本理论和基本技能；具备作曲与作曲技术理论相关的创作或表演能力；了解作曲与作曲技术理论的发展历史和现状；具有一定的文化艺术修养和审美能力。

核心课程：艺术概论、作曲与作曲技术理论专业核心课程、艺术实践、创作实习、艺术史等。

就业方向：文化艺术机构、教育机构、传媒公司、企事业单位从事艺术创作、表演、教学、管理和策划工作。"
13,艺术学,1302,音乐与舞蹈学类,130204,舞蹈表演,,,,,"培养目标：培养具备舞蹈表演基本理论和基本技能，能够在舞蹈表演相关领域从事创作、表演、教学和管理工作的高级专门人才。

培养要求：掌握舞蹈表演的基本理论和基本技能；具备舞蹈表演相关的创作或表演能力；了解舞蹈表演的发展历史和现状；具有一定的文化艺术修养和审美能力。

核心课程：艺术概论、舞蹈表演专业核心课程、艺术实践、创作实习、艺术史等。

就业方向：文化艺术机构、教育机构、传媒公司、企事业单位从事艺术创作、表演、教学、管理和策划工作。"
13,艺术学,1302,音乐与舞蹈学类,130205,舞蹈学,,,,,"培养目标：培养具备舞蹈学基本理论和基本技能，能够在舞蹈学相关领域从事创作、表演、教学和管理工作的高级专门人才。

培养要求：掌握舞蹈学的基本理论和基本技能；具备舞蹈学相关的创作或表演能力；了解舞蹈学的发展历史和现状；具有一定的文化艺术修养和审美能力。

核心课程：艺术概论、舞蹈学专业核心课程、艺术实践、创作实习、艺术史等。

就业方向：文化艺术机构、教育机构、传媒公司、企事业单位从事艺术创作、表演、教学、管理和策划工作。"
13,艺术学,1302,音乐与舞蹈学类,130206,舞蹈编导,,,,,"培养目标：培养具备舞蹈编导基本理论和基本技能，能够在舞蹈编导相关领域从事创作、表演、教学和管理工作的高级专门人才。

培养要求：掌握舞蹈编导的基本理论和基本技能；具备舞蹈编导相关的创作或表演能力；了解舞蹈编导的发展历史和现状；具有一定的文化艺术修养和审美能力。

核心课程：艺术概论、舞蹈编导专业核心课程、艺术实践、创作实习、艺术史等。

就业方向：文化艺术机构、教育机构、传媒公司、企事业单位从事艺术创作、表演、教学、管理和策划工作。"
13,艺术学,1302,音乐与舞蹈学类,130207,舞蹈教育,T,,T,,"培养目标：培养具备舞蹈教育基本理论和基本技能，能够在舞蹈教育相关领域从事创作、表演、教学和管理工作的高级专门人才。

培养要求：掌握舞蹈教育的基本理论和基本技能；具备舞蹈教育相关的创作或表演能力；了解舞蹈教育的发展历史和现状；具有一定的文化艺术修养和审美能力。

核心课程：艺术概论、舞蹈教育专业核心课程、艺术实践、创作实习、艺术史等。

就业方向：文化艺术机构、教育机构、传媒公司、企事业单位从事艺术创作、表演、教学、管理和策划工作。"
13,艺术学,1302,音乐与舞蹈学类,130208,航空服务艺术与管理,T,K,TK,,"培养目标：培养具备航空服务艺术与管理基本理论和基本技能，能够在航空服务艺术与管理相关领域从事创作、表演、教学和管理工作的高级专门人才。

培养要求：掌握航空服务艺术与管理的基本理论和基本技能；具备航空服务艺术与管理相关的创作或表演能力；了解航空服务艺术与管理的发展历史和现状；具有一定的文化艺术修养和审美能力。

核心课程：艺术概论、航空服务艺术与管理专业核心课程、艺术实践、创作实习、艺术史等。

就业方向：文化艺术机构、教育机构、传媒公司、企事业单位从事艺术创作、表演、教学、管理和策划工作。"
13,艺术学,1302,音乐与舞蹈学类,130209,流行音乐,T,,T,,"培养目标：培养具备流行音乐基本理论和基本技能，能够在流行音乐相关领域从事创作、表演、教学和管理工作的高级专门人才。

培养要求：掌握流行音乐的基本理论和基本技能；具备流行音乐相关的创作或表演能力；了解流行音乐的发展历史和现状；具有一定的文化艺术修养和审美能力。

核心课程：艺术概论、流行音乐专业核心课程、艺术实践、创作实习、艺术史等。

就业方向：文化艺术机构、教育机构、传媒公司、企事业单位从事艺术创作、表演、教学、管理和策划工作。"
13,艺术学,1302,音乐与舞蹈学类,130210,音乐治疗,T,,T,,"培养目标：培养具备音乐治疗基本理论和基本技能，能够在音乐治疗相关领域从事创作、表演、教学和管理工作的高级专门人才。

培养要求：掌握音乐治疗的基本理论和基本技能；具备音乐治疗相关的创作或表演能力；了解音乐治疗的发展历史和现状；具有一定的文化艺术修养和审美能力。

核心课程：艺术概论、音乐治疗专业核心课程、艺术实践、创作实习、艺术史等。

就业方向：文化艺术机构、教育机构、传媒公司、企事业单位从事艺术创作、表演、教学、管理和策划工作。"
13,艺术学,1302,音乐与舞蹈学类,130211,流行舞蹈,T,,T,,"培养目标：培养具备流行舞蹈基本理论和基本技能，能够在流行舞蹈相关领域从事创作、表演、教学和管理工作的高级专门人才。

培养要求：掌握流行舞蹈的基本理论和基本技能；具备流行舞蹈相关的创作或表演能力；了解流行舞蹈的发展历史和现状；具有一定的文化艺术修养和审美能力。

核心课程：艺术概论、流行舞蹈专业核心课程、艺术实践、创作实习、艺术史等。

就业方向：文化艺术机构、教育机构、传媒公司、企事业单位从事艺术创作、表演、教学、管理和策划工作。"
13,艺术学,1302,音乐与舞蹈学类,130212,音乐教育,T,,T,,"培养目标：培养具备音乐教育基本理论和基本技能，能够在音乐教育相关领域从事创作、表演、教学和管理工作的高级专门人才。

培养要求：掌握音乐教育的基本理论和基本技能；具备音乐教育相关的创作或表演能力；了解音乐教育的发展历史和现状；具有一定的文化艺术修养和审美能力。

核心课程：艺术概论、音乐教育专业核心课程、艺术实践、创作实习、艺术史等。

就业方向：文化艺术机构、教育机构、传媒公司、企事业单位从事艺术创作、表演、教学、管理和策划工作。"
